routeId,capacity,deliveriesNumber,routeCreationTimestamp
r-shiinc-248786,3,22,"2020-05-13 16:44:18"
r-shiinc-248787,3,22,"2020-05-13 16:44:19"
r-shiinc-248791,4,30,"2020-05-13 16:52:51"
r-shiinc-248800,3,3,"2020-05-13 17:04:53"
r-shiinc-248801,4,13,"2020-05-13 17:05:53"
r-shiinc-248802,3,18,"2020-05-13 17:06:12"
r-shiinc-248803,3,2,"2020-05-13 17:07:39"
r-shiinc-248804,5,20,"2020-05-13 17:09:56"
r-shiinc-248805,4,22,"2020-05-13 17:09:56"
r-shiinc-248806,4,21,"2020-05-13 17:09:58"
r-shiinc-248807,4,21,"2020-05-13 17:09:58"
r-shiinc-248808,4,22,"2020-05-13 17:09:58"
r-shiinc-248809,3,22,"2020-05-13 17:09:58"
r-shiinc-248810,4,21,"2020-05-13 17:09:58"
r-shiinc-248824,3,19,"2020-05-13 17:26:45"
r-shiinc-248825,3,20,"2020-05-13 17:26:45"
r-shiinc-248826,3,19,"2020-05-13 17:26:45"
r-shiinc-248827,3,19,"2020-05-13 17:26:46"
r-shiinc-248839,3,14,"2020-05-13 18:19:48"
r-shiinc-248840,3,14,"2020-05-13 18:19:49"
r-shiinc-248841,3,18,"2020-05-13 18:19:49"
r-shiinc-248842,3,17,"2020-05-13 18:19:49"
r-shiinc-248847,3,2,"2020-05-13 18:36:47"
r-shiinc-248866,4,14,"2020-05-13 18:57:28"
r-shiinc-248868,4,14,"2020-05-13 19:15:07"
r-shiinc-248881,4,18,"2020-05-13 19:22:00"
r-shiinc-248933,3,9,"2020-05-13 19:27:28"
r-shiinc-248935,4,19,"2020-05-13 19:29:09"
r-shiinc-249020,3,19,"2020-05-13 21:06:48"
r-shiinc-249021,3,20,"2020-05-13 21:06:49"
r-shiinc-249022,3,19,"2020-05-13 21:06:50"
r-shiinc-249023,3,23,"2020-05-13 21:06:50"
r-shiinc-249024,3,22,"2020-05-13 21:06:50"
r-shiinc-249025,3,20,"2020-05-13 21:06:51"
r-shiinc-249026,3,35,"2020-05-13 21:06:56"
r-shiinc-249038,3,22,"2020-05-13 21:31:50"
r-shiinc-249039,3,2,"2020-05-13 21:37:38"
r-shiinc-249040,3,15,"2020-05-13 21:37:38"
r-shiinc-249041,3,15,"2020-05-13 21:37:39"
r-shiinc-249079,4,31,"2020-05-13 22:45:51"
r-shiinc-249080,4,35,"2020-05-13 22:45:58"
r-shiinc-249081,4,36,"2020-05-13 22:46:01"
r-shiinc-249082,4,38,"2020-05-13 22:46:08"
r-shiinc-249083,4,38,"2020-05-13 22:46:09"
r-shiinc-249084,4,35,"2020-05-13 22:46:15"
r-shiinc-249085,4,30,"2020-05-13 22:46:22"
r-shiinc-249086,4,36,"2020-05-13 22:46:24"
r-shiinc-249100,5,20,"2020-05-14 00:10:56"
r-shiinc-249101,5,20,"2020-05-14 00:10:58"
r-shiinc-249102,5,20,"2020-05-14 00:11:01"
r-shiinc-249224,5,57,"2020-05-14 01:21:43"
r-shiinc-249225,5,53,"2020-05-14 01:21:44"
r-shiinc-249226,5,56,"2020-05-14 01:22:07"
r-shiinc-249227,5,58,"2020-05-14 01:22:26"
r-shiinc-249228,5,49,"2020-05-14 01:22:31"
r-shiinc-249229,5,61,"2020-05-14 01:22:34"
r-shiinc-249231,5,62,"2020-05-14 01:23:25"
r-shiinc-249232,5,52,"2020-05-14 01:23:28"
r-shiinc-249233,5,58,"2020-05-14 01:23:51"
r-shiinc-249234,5,62,"2020-05-14 01:23:55"
r-shiinc-249269,5,48,"2020-05-14 02:35:43"
r-shiinc-249271,5,57,"2020-05-14 02:35:46"
r-shiinc-249272,5,50,"2020-05-14 02:35:49"
r-shiinc-249273,5,53,"2020-05-14 02:35:52"
r-shiinc-249274,5,49,"2020-05-14 02:35:53"
r-shiinc-249275,5,58,"2020-05-14 02:35:53"
r-shiinc-249276,5,50,"2020-05-14 02:36:10"
r-shiinc-249294,5,44,"2020-05-14 02:40:41"
r-shiinc-249295,5,52,"2020-05-14 02:42:03"
r-shiinc-249296,5,60,"2020-05-14 02:42:09"
r-shiinc-249297,5,43,"2020-05-14 02:42:19"
r-shiinc-249299,4,59,"2020-05-14 02:44:06"
r-shiinc-249300,4,48,"2020-05-14 02:44:37"
r-shiinc-249301,4,49,"2020-05-14 02:44:43"
r-shiinc-249302,4,45,"2020-05-14 02:45:09"
r-shiinc-249303,4,51,"2020-05-14 02:45:52"
r-shiinc-249304,4,56,"2020-05-14 02:46:05"
r-shiinc-249305,4,52,"2020-05-14 02:46:15"
r-shiinc-249306,4,45,"2020-05-14 02:46:58"
r-shiinc-249337,3,11,"2020-05-14 05:15:26"
r-shiinc-249374,5,20,"2020-05-14 12:50:56"
r-shiinc-249377,3,2,"2020-05-14 12:51:37"
r-shiinc-249457,3,16,"2020-05-14 12:54:04"
r-shiinc-249458,3,14,"2020-05-14 12:54:05"
r-shiinc-249461,3,10,"2020-05-14 13:14:46"
r-shiinc-249464,3,4,"2020-05-14 13:15:14"
r-shiinc-249470,3,10,"2020-05-14 13:17:41"
r-shiinc-249476,3,2,"2020-05-14 13:33:06"
r-shiinc-249501,3,4,"2020-05-14 14:02:07"
r-shiinc-249503,3,4,"2020-05-14 14:02:53"
r-shiinc-249510,4,9,"2020-05-14 14:03:30"
r-shiinc-249511,3,2,"2020-05-14 14:03:31"
r-shiinc-249513,3,2,"2020-05-14 14:03:58"
r-shiinc-249522,3,2,"2020-05-14 14:09:01"
r-shiinc-249528,3,10,"2020-05-14 14:11:22"
r-shiinc-249529,3,6,"2020-05-14 14:11:56"
r-shiinc-249532,3,8,"2020-05-14 14:14:57"
r-shiinc-249533,3,8,"2020-05-14 14:18:05"
r-shiinc-249535,4,9,"2020-05-14 14:19:43"
r-shiinc-249537,3,5,"2020-05-14 14:21:15"
r-shiinc-249540,4,39,"2020-05-14 14:22:43"
r-shiinc-249541,3,16,"2020-05-14 14:22:47"
r-shiinc-249543,3,12,"2020-05-14 14:23:29"
r-shiinc-249545,3,9,"2020-05-14 14:28:18"
r-shiinc-249547,3,17,"2020-05-14 14:29:11"
r-shiinc-249548,3,6,"2020-05-14 14:30:57"
r-shiinc-249562,3,14,"2020-05-14 14:57:33"
r-shiinc-249563,3,5,"2020-05-14 14:57:58"
r-shiinc-249564,3,8,"2020-05-14 14:57:58"
r-shiinc-249567,3,6,"2020-05-14 14:58:49"
r-shiinc-249569,3,9,"2020-05-14 14:58:49"
r-shiinc-249570,3,2,"2020-05-14 14:59:19"
r-shiinc-249572,3,5,"2020-05-14 15:00:01"
r-shiinc-249576,3,6,"2020-05-14 15:00:53"
r-shiinc-249577,3,2,"2020-05-14 15:01:46"
r-shiinc-249601,3,2,"2020-05-14 15:14:20"
r-shiinc-249608,3,4,"2020-05-14 15:19:44"
r-shiinc-249611,3,10,"2020-05-14 15:24:17"
r-shiinc-249612,3,9,"2020-05-14 15:26:53"
r-shiinc-249621,3,19,"2020-05-14 15:31:11"
r-shiinc-249622,3,17,"2020-05-14 15:31:12"
r-shiinc-249623,3,15,"2020-05-14 15:31:12"
r-shiinc-249684,3,2,"2020-05-14 15:38:56"
r-shiinc-249700,3,17,"2020-05-14 15:46:22"
r-shiinc-249702,3,2,"2020-05-14 15:51:52"
r-shiinc-249711,3,10,"2020-05-14 15:56:45"
r-shiinc-249733,3,10,"2020-05-14 16:04:00"
r-shiinc-249739,4,13,"2020-05-14 16:05:10"
r-shiinc-249741,3,10,"2020-05-14 16:05:55"
r-shiinc-249746,4,7,"2020-05-14 16:07:05"
r-shiinc-249747,3,11,"2020-05-14 16:08:17"
r-shiinc-249748,4,12,"2020-05-14 16:08:50"
r-shiinc-249749,4,6,"2020-05-14 16:10:13"
r-shiinc-249751,3,5,"2020-05-14 16:12:42"
r-shiinc-249752,3,7,"2020-05-14 16:19:37"
r-shiinc-249772,3,21,"2020-05-14 16:51:27"
r-shiinc-249773,3,20,"2020-05-14 16:51:28"
r-shiinc-249774,3,21,"2020-05-14 16:51:28"
r-shiinc-249775,3,20,"2020-05-14 16:51:29"
r-shiinc-249776,3,21,"2020-05-14 16:51:29"
r-shiinc-249777,3,22,"2020-05-14 16:51:30"
r-shiinc-249778,3,20,"2020-05-14 16:51:30"
r-shiinc-249779,3,21,"2020-05-14 16:51:30"
r-shiinc-249780,3,22,"2020-05-14 16:51:32"
r-shiinc-249781,3,22,"2020-05-14 16:51:34"
r-shiinc-249782,3,21,"2020-05-14 16:51:35"
r-shiinc-249791,3,2,"2020-05-14 16:52:41"
r-shiinc-249793,3,2,"2020-05-14 16:53:40"
r-shiinc-249803,3,21,"2020-05-14 17:11:56"
r-shiinc-249804,3,21,"2020-05-14 17:11:57"
r-shiinc-249805,3,21,"2020-05-14 17:11:59"
r-shiinc-249806,3,19,"2020-05-14 17:15:54"
r-shiinc-249807,3,19,"2020-05-14 17:15:55"
r-shiinc-249808,4,19,"2020-05-14 17:15:55"
r-shiinc-249809,3,19,"2020-05-14 17:15:56"
r-shiinc-249810,5,20,"2020-05-14 17:15:56"
r-shiinc-249817,3,15,"2020-05-14 17:57:17"
r-shiinc-249831,3,19,"2020-05-14 18:22:26"
r-shiinc-249832,3,18,"2020-05-14 18:22:26"
r-shiinc-249833,3,19,"2020-05-14 18:22:27"
r-shiinc-249839,3,7,"2020-05-14 18:40:33"
r-shiinc-249871,3,3,"2020-05-14 19:04:15"
r-shiinc-249934,4,17,"2020-05-14 19:33:16"
r-shiinc-249935,4,18,"2020-05-14 19:37:04"
r-shiinc-249936,3,9,"2020-05-14 19:38:04"
r-shiinc-249938,4,21,"2020-05-14 19:40:19"
r-shiinc-249939,4,18,"2020-05-14 19:43:10"
r-shiinc-249956,3,9,"2020-05-14 19:51:52"
r-shiinc-249957,4,21,"2020-05-14 20:01:12"
r-shiinc-249963,4,38,"2020-05-14 20:33:55"
r-shiinc-249967,3,12,"2020-05-14 20:37:48"
r-shiinc-249978,3,31,"2020-05-14 21:20:31"
r-shiinc-249979,3,20,"2020-05-14 21:20:32"
r-shiinc-249980,3,19,"2020-05-14 21:20:32"
r-shiinc-249981,3,22,"2020-05-14 21:20:32"
r-shiinc-249982,3,20,"2020-05-14 21:20:34"
r-shiinc-249983,3,25,"2020-05-14 21:20:34"
r-shiinc-249984,3,21,"2020-05-14 21:20:34"
r-shiinc-249985,3,22,"2020-05-14 21:20:34"
r-shiinc-249986,3,24,"2020-05-14 21:20:34"
r-shiinc-249987,3,32,"2020-05-14 21:20:35"
r-shiinc-249988,3,24,"2020-05-14 21:20:39"
r-shiinc-249989,3,23,"2020-05-14 21:20:39"
r-shiinc-250002,3,11,"2020-05-14 22:16:56"
r-shiinc-250003,3,14,"2020-05-14 22:16:56"
r-shiinc-250004,3,4,"2020-05-14 22:16:56"
r-shiinc-250014,3,10,"2020-05-14 23:09:40"
r-shiinc-250127,4,14,"2020-05-15 00:09:18"
r-shiinc-250128,5,14,"2020-05-15 00:09:19"
r-shiinc-250144,3,20,"2020-05-15 01:37:07"
r-shiinc-250145,3,20,"2020-05-15 01:37:09"
r-shiinc-250146,3,22,"2020-05-15 01:37:09"
r-shiinc-250147,3,20,"2020-05-15 01:37:11"
r-shiinc-250148,3,20,"2020-05-15 01:37:11"
r-shiinc-250149,3,24,"2020-05-15 01:37:12"
r-shiinc-250150,3,24,"2020-05-15 01:37:12"
r-shiinc-250151,3,20,"2020-05-15 01:37:13"
r-shiinc-250152,3,13,"2020-05-15 01:37:13"
r-shiinc-250153,3,19,"2020-05-15 01:37:16"
r-shiinc-250154,3,14,"2020-05-15 01:37:16"
r-shiinc-250155,3,23,"2020-05-15 01:37:16"
r-shiinc-250156,3,21,"2020-05-15 01:37:18"
r-shiinc-250157,3,22,"2020-05-15 01:37:22"
r-shiinc-250158,3,25,"2020-05-15 01:37:26"
r-shiinc-250159,4,28,"2020-05-15 01:37:27"
r-shiinc-250175,3,13,"2020-05-15 02:19:01"
r-shiinc-250176,3,16,"2020-05-15 02:19:01"
r-shiinc-250177,3,13,"2020-05-15 02:19:01"
r-shiinc-250217,5,69,"2020-05-15 02:31:37"
r-shiinc-250219,5,74,"2020-05-15 02:31:49"
r-shiinc-250220,5,70,"2020-05-15 02:31:58"
r-shiinc-250221,5,76,"2020-05-15 02:32:46"
r-shiinc-250222,5,66,"2020-05-15 02:32:47"
r-shiinc-250223,5,73,"2020-05-15 02:33:00"
r-shiinc-250224,5,63,"2020-05-15 02:33:19"
r-shiinc-250225,5,65,"2020-05-15 02:33:26"
r-shiinc-250226,5,108,"2020-05-15 02:33:30"
r-shiinc-250227,4,43,"2020-05-15 02:33:33"
r-shiinc-250228,5,82,"2020-05-15 02:33:58"
r-shiinc-250318,4,20,"2020-05-15 07:26:04"
r-shiinc-250319,4,53,"2020-05-15 07:34:48"
r-shiinc-250320,4,53,"2020-05-15 07:35:05"
r-shiinc-250321,4,53,"2020-05-15 07:35:18"
r-shiinc-250322,4,51,"2020-05-15 07:35:50"
r-shiinc-250323,4,58,"2020-05-15 07:36:17"
r-shiinc-250324,4,57,"2020-05-15 07:36:17"
r-shiinc-250325,4,51,"2020-05-15 07:36:26"
r-shiinc-250326,4,69,"2020-05-15 07:37:30"
r-shiinc-250327,4,48,"2020-05-15 07:38:03"
r-shiinc-250328,4,60,"2020-05-15 07:38:34"
r-shiinc-250329,4,41,"2020-05-15 07:39:29"
r-shiinc-250330,4,51,"2020-05-15 07:39:31"
r-shiinc-250331,4,53,"2020-05-15 07:39:52"
r-shiinc-250332,4,68,"2020-05-15 07:39:56"
r-shiinc-250333,4,58,"2020-05-15 07:40:00"
r-shiinc-250334,4,55,"2020-05-15 07:41:08"
r-shiinc-250340,1,4,"2020-05-15 13:16:34"
r-shiinc-250342,3,5,"2020-05-15 13:18:37"
r-shiinc-250345,3,12,"2020-05-15 13:27:42"
r-shiinc-250346,3,9,"2020-05-15 13:27:42"
r-shiinc-250347,3,4,"2020-05-15 13:33:31"
r-shiinc-250349,3,6,"2020-05-15 13:35:31"
r-shiinc-250369,4,11,"2020-05-15 13:50:36"
r-shiinc-250371,3,3,"2020-05-15 13:51:43"
r-shiinc-250379,4,25,"2020-05-15 14:00:50"
r-shiinc-250380,4,29,"2020-05-15 14:00:53"
r-shiinc-250381,4,29,"2020-05-15 14:00:53"
r-shiinc-250382,4,33,"2020-05-15 14:00:55"
r-shiinc-250386,4,9,"2020-05-15 14:07:58"
r-shiinc-250387,3,15,"2020-05-15 14:09:01"
r-shiinc-250390,3,18,"2020-05-15 14:09:01"
r-shiinc-250393,3,6,"2020-05-15 14:13:58"
r-shiinc-250398,3,11,"2020-05-15 14:18:18"
r-shiinc-250401,3,6,"2020-05-15 14:20:21"
r-shiinc-250402,3,6,"2020-05-15 14:21:24"
r-shiinc-250405,5,2,"2020-05-15 14:23:40"
r-shiinc-250406,3,20,"2020-05-15 14:23:57"
r-shiinc-250410,3,2,"2020-05-15 14:26:17"
r-shiinc-250414,3,22,"2020-05-15 14:29:59"
r-shiinc-250419,3,19,"2020-05-15 14:33:33"
r-shiinc-250422,3,4,"2020-05-15 14:36:08"
r-shiinc-250427,3,12,"2020-05-15 14:39:55"
r-shiinc-250437,4,3,"2020-05-15 14:44:18"
r-shiinc-250544,3,10,"2020-05-15 15:00:00"
r-shiinc-250591,3,7,"2020-05-15 15:09:04"
r-shiinc-250592,4,15,"2020-05-15 15:09:04"
r-shiinc-250623,3,12,"2020-05-15 15:23:43"
r-shiinc-250624,3,16,"2020-05-15 15:27:50"
r-shiinc-250625,3,18,"2020-05-15 15:27:50"
r-shiinc-250626,3,18,"2020-05-15 15:27:52"
r-shiinc-250631,3,3,"2020-05-15 15:34:03"
r-shiinc-250633,3,3,"2020-05-15 15:34:56"
r-shiinc-250634,3,3,"2020-05-15 15:35:50"
r-shiinc-250636,4,4,"2020-05-15 15:40:39"
r-shiinc-250638,3,6,"2020-05-15 15:48:17"
r-shiinc-250653,3,13,"2020-05-15 16:07:28"
r-shiinc-250654,3,5,"2020-05-15 16:08:56"
r-shiinc-250655,3,2,"2020-05-15 16:10:08"
r-shiinc-250657,4,11,"2020-05-15 16:10:25"
r-shiinc-250658,4,18,"2020-05-15 16:11:55"
r-shiinc-250659,4,10,"2020-05-15 16:13:07"
r-shiinc-250660,3,5,"2020-05-15 16:14:14"
r-shiinc-250663,3,6,"2020-05-15 16:21:02"
r-shiinc-250664,3,5,"2020-05-15 16:22:17"
r-shiinc-250665,3,8,"2020-05-15 16:22:37"
r-shiinc-250666,3,7,"2020-05-15 16:23:23"
r-shiinc-250667,4,5,"2020-05-15 16:23:45"
r-shiinc-250668,3,13,"2020-05-15 16:24:14"
r-shiinc-250670,3,3,"2020-05-15 16:34:53"
r-shiinc-250679,3,2,"2020-05-15 16:37:34"
r-shiinc-250681,3,4,"2020-05-15 16:44:33"
r-shiinc-250682,3,7,"2020-05-15 16:45:08"
r-shiinc-250683,4,9,"2020-05-15 16:49:44"
r-shiinc-250686,3,22,"2020-05-15 16:52:48"
r-shiinc-250687,3,22,"2020-05-15 16:52:49"
r-shiinc-250688,3,22,"2020-05-15 16:52:49"
r-shiinc-250689,3,22,"2020-05-15 16:52:50"
r-shiinc-250690,3,22,"2020-05-15 16:52:50"
r-shiinc-250691,3,21,"2020-05-15 16:52:51"
r-shiinc-250692,3,22,"2020-05-15 16:52:52"
r-shiinc-250693,3,22,"2020-05-15 16:52:52"
r-shiinc-250702,3,17,"2020-05-15 17:21:44"
r-shiinc-250703,3,2,"2020-05-15 17:21:59"
r-shiinc-250706,5,19,"2020-05-15 17:24:45"
r-shiinc-250707,4,20,"2020-05-15 17:24:46"
r-shiinc-250708,4,19,"2020-05-15 17:24:46"
r-shiinc-250709,4,19,"2020-05-15 17:24:47"
r-shiinc-250710,3,20,"2020-05-15 17:24:47"
r-shiinc-250711,4,21,"2020-05-15 17:24:47"
r-shiinc-250712,3,13,"2020-05-15 17:29:24"
r-shiinc-250713,4,2,"2020-05-15 17:29:56"
r-shiinc-250714,3,2,"2020-05-15 17:31:18"
r-shiinc-250716,3,17,"2020-05-15 17:35:14"
r-shiinc-250717,3,19,"2020-05-15 17:35:14"
r-shiinc-250718,3,18,"2020-05-15 17:35:14"
r-shiinc-250719,3,17,"2020-05-15 17:35:14"
r-shiinc-250726,3,17,"2020-05-15 17:53:23"
r-shiinc-250729,3,2,"2020-05-15 17:56:28"
r-shiinc-250732,3,16,"2020-05-15 18:06:09"
r-shiinc-250733,3,17,"2020-05-15 18:06:10"
r-shiinc-250734,3,17,"2020-05-15 18:06:10"
r-shiinc-250737,3,3,"2020-05-15 18:12:33"
r-shiinc-250844,3,8,"2020-05-15 19:48:00"
r-shiinc-250856,3,2,"2020-05-15 19:58:51"
r-shiinc-250870,4,5,"2020-05-15 21:25:05"
r-shiinc-250872,4,18,"2020-05-15 21:30:02"
r-shiinc-250873,4,17,"2020-05-15 21:32:18"
r-shiinc-250875,4,16,"2020-05-15 21:36:45"
r-shiinc-250878,3,9,"2020-05-15 22:11:55"
r-shiinc-250882,3,18,"2020-05-15 22:44:09"
r-shiinc-250883,3,23,"2020-05-15 22:44:10"
r-shiinc-250884,3,23,"2020-05-15 22:44:11"
r-shiinc-250885,3,25,"2020-05-15 22:44:12"
r-shiinc-250886,3,32,"2020-05-15 22:44:12"
r-shiinc-250887,3,24,"2020-05-15 22:44:12"
r-shiinc-250888,3,25,"2020-05-15 22:44:13"
r-shiinc-250889,3,24,"2020-05-15 22:44:13"
r-shiinc-250890,3,27,"2020-05-15 22:44:13"
r-shiinc-250891,3,27,"2020-05-15 22:44:15"
r-shiinc-250892,3,32,"2020-05-15 22:44:17"
r-shiinc-250895,4,29,"2020-05-15 23:07:25"
r-shiinc-250896,3,21,"2020-05-15 23:07:27"
r-shiinc-250897,4,25,"2020-05-15 23:07:29"
r-shiinc-250898,4,26,"2020-05-15 23:07:33"
r-shiinc-250899,4,27,"2020-05-15 23:07:34"
r-shiinc-250900,4,27,"2020-05-15 23:07:35"
r-shiinc-250901,4,36,"2020-05-15 23:07:35"
r-shiinc-251031,5,48,"2020-05-16 01:53:02"
r-shiinc-251032,5,70,"2020-05-16 01:54:16"
r-shiinc-251033,5,86,"2020-05-16 01:54:31"
r-shiinc-251034,5,81,"2020-05-16 01:54:47"
r-shiinc-251035,5,77,"2020-05-16 01:55:44"
r-shiinc-251036,5,82,"2020-05-16 01:55:50"
r-shiinc-251037,5,79,"2020-05-16 01:55:55"
r-shiinc-251038,5,85,"2020-05-16 01:56:05"
r-shiinc-251040,5,90,"2020-05-16 01:57:10"
r-shiinc-251041,5,117,"2020-05-16 01:57:11"
r-shiinc-251101,5,96,"2020-05-16 03:06:43"
r-shiinc-251103,5,87,"2020-05-16 03:07:11"
r-shiinc-251104,5,99,"2020-05-16 03:07:26"
r-shiinc-251105,5,88,"2020-05-16 03:07:29"
r-shiinc-251106,5,126,"2020-05-16 03:07:34"
r-shiinc-251107,5,88,"2020-05-16 03:07:35"
r-shiinc-251109,5,19,"2020-05-16 03:08:21"
r-shiinc-251110,5,93,"2020-05-16 03:08:28"
r-shiinc-251111,5,75,"2020-05-16 03:08:33"
r-shiinc-251112,5,97,"2020-05-16 03:08:45"
r-shiinc-251113,5,66,"2020-05-16 03:08:58"
r-shiinc-251323,4,34,"2020-05-16 16:42:33"
r-shiinc-251529,5,20,"2020-05-17 00:09:17"
r-shiinc-251530,5,20,"2020-05-17 00:09:17"
r-shiinc-251531,5,20,"2020-05-17 00:09:19"
r-shiinc-251532,5,20,"2020-05-17 00:09:19"
r-shiinc-251869,4,20,"2020-05-17 22:30:07"
r-shiinc-251870,4,23,"2020-05-17 22:33:50"
r-shiinc-251873,4,20,"2020-05-17 22:54:31"
r-shiinc-251874,4,18,"2020-05-17 22:59:05"
r-shiinc-251879,5,18,"2020-05-18 00:09:17"
r-shiinc-251880,5,20,"2020-05-18 00:09:19"
r-shiinc-251881,5,20,"2020-05-18 00:09:19"
r-shiinc-251882,5,20,"2020-05-18 00:09:21"
r-shiinc-251889,5,75,"2020-05-18 01:00:03"
r-shiinc-251890,5,71,"2020-05-18 01:00:12"
r-shiinc-251891,5,81,"2020-05-18 01:00:29"
r-shiinc-251892,5,76,"2020-05-18 01:00:48"
r-shiinc-251893,5,59,"2020-05-18 01:00:55"
r-shiinc-251894,4,38,"2020-05-18 01:14:49"
r-shiinc-251895,4,40,"2020-05-18 01:15:28"
r-shiinc-251896,4,46,"2020-05-18 01:15:36"
r-shiinc-251897,4,41,"2020-05-18 01:15:42"
r-shiinc-251898,4,41,"2020-05-18 01:16:09"
r-shiinc-252068,3,7,"2020-05-18 13:10:11"
r-shiinc-252069,3,13,"2020-05-18 13:10:36"
r-shiinc-252070,3,3,"2020-05-18 13:17:17"
r-shiinc-252078,3,9,"2020-05-18 13:19:54"
r-shiinc-252085,3,5,"2020-05-18 13:27:39"
r-shiinc-252086,3,8,"2020-05-18 13:27:40"
r-shiinc-252087,3,5,"2020-05-18 13:27:40"
r-shiinc-252113,3,8,"2020-05-18 13:50:06"
r-shiinc-252115,3,16,"2020-05-18 13:50:08"
r-shiinc-252116,4,12,"2020-05-18 13:51:32"
r-shiinc-252118,3,17,"2020-05-18 13:51:33"
r-shiinc-252119,4,18,"2020-05-18 13:51:33"
r-shiinc-252121,3,16,"2020-05-18 13:52:31"
r-shiinc-252122,3,14,"2020-05-18 13:52:32"
r-shiinc-252130,4,19,"2020-05-18 14:07:35"
r-shiinc-252131,3,9,"2020-05-18 14:13:21"
r-shiinc-252141,4,17,"2020-05-18 14:15:03"
r-shiinc-252143,3,13,"2020-05-18 14:15:55"
r-shiinc-252145,3,12,"2020-05-18 14:17:35"
r-shiinc-252150,3,20,"2020-05-18 14:19:44"
r-shiinc-252151,3,12,"2020-05-18 14:20:31"
r-shiinc-252152,3,18,"2020-05-18 14:21:05"
r-shiinc-252155,3,9,"2020-05-18 14:24:29"
r-shiinc-252164,3,13,"2020-05-18 14:37:13"
r-shiinc-252208,3,6,"2020-05-18 14:57:15"
r-shiinc-252215,4,19,"2020-05-18 15:13:49"
r-shiinc-252216,4,16,"2020-05-18 15:13:49"
r-shiinc-252217,4,18,"2020-05-18 15:13:49"
r-shiinc-252218,4,19,"2020-05-18 15:13:49"
r-shiinc-252219,3,21,"2020-05-18 15:18:44"
r-shiinc-252220,3,19,"2020-05-18 15:18:45"
r-shiinc-252221,3,21,"2020-05-18 15:18:45"
r-shiinc-252222,3,21,"2020-05-18 15:18:46"
r-shiinc-252223,3,4,"2020-05-18 15:20:17"
r-shiinc-252226,3,19,"2020-05-18 15:20:18"
r-shiinc-252229,4,16,"2020-05-18 15:20:51"
r-shiinc-252230,3,7,"2020-05-18 15:21:30"
r-shiinc-252231,3,21,"2020-05-18 15:21:49"
r-shiinc-252275,3,12,"2020-05-18 15:38:24"
r-shiinc-252279,3,13,"2020-05-18 15:41:54"
r-shiinc-252283,3,2,"2020-05-18 15:44:21"
r-shiinc-252286,3,3,"2020-05-18 15:44:21"
r-shiinc-252287,3,6,"2020-05-18 15:44:21"
r-shiinc-252288,3,5,"2020-05-18 15:44:22"
r-shiinc-252289,3,3,"2020-05-18 15:46:22"
r-shiinc-252293,3,3,"2020-05-18 15:47:43"
r-shiinc-252294,3,9,"2020-05-18 15:47:43"
r-shiinc-252295,5,20,"2020-05-18 15:47:43"
r-shiinc-252299,4,8,"2020-05-18 15:49:29"
r-shiinc-252300,4,8,"2020-05-18 15:49:29"
r-shiinc-252301,3,2,"2020-05-18 15:50:35"
r-shiinc-252302,3,2,"2020-05-18 15:50:46"
r-shiinc-252304,3,3,"2020-05-18 15:52:22"
r-shiinc-252310,3,3,"2020-05-18 15:56:55"
r-shiinc-252323,5,24,"2020-05-18 16:11:11"
r-shiinc-252325,3,4,"2020-05-18 16:12:43"
r-shiinc-252326,3,2,"2020-05-18 16:16:25"
r-shiinc-252327,3,9,"2020-05-18 16:17:29"
r-shiinc-252330,3,10,"2020-05-18 16:19:14"
r-shiinc-252332,3,8,"2020-05-18 16:20:42"
r-shiinc-252336,3,16,"2020-05-18 16:40:09"
r-shiinc-252337,3,5,"2020-05-18 16:41:02"
r-shiinc-252339,3,22,"2020-05-18 16:43:38"
r-shiinc-252340,3,20,"2020-05-18 16:43:38"
r-shiinc-252341,3,21,"2020-05-18 16:43:39"
r-shiinc-252342,3,22,"2020-05-18 16:43:39"
r-shiinc-252343,3,23,"2020-05-18 16:43:40"
r-shiinc-252344,3,22,"2020-05-18 16:43:41"
r-shiinc-252345,3,22,"2020-05-18 16:43:43"
r-shiinc-252346,3,22,"2020-05-18 16:43:43"
r-shiinc-252347,3,22,"2020-05-18 16:43:45"
r-shiinc-252348,3,22,"2020-05-18 16:43:46"
r-shiinc-252349,3,22,"2020-05-18 16:43:47"
r-shiinc-252350,3,23,"2020-05-18 16:43:48"
r-shiinc-252351,4,25,"2020-05-18 16:43:50"
r-shiinc-252352,3,22,"2020-05-18 16:43:50"
r-shiinc-252353,3,23,"2020-05-18 16:43:51"
r-shiinc-252383,3,17,"2020-05-18 17:08:05"
r-shiinc-252384,3,18,"2020-05-18 17:08:07"
r-shiinc-252385,4,17,"2020-05-18 17:08:07"
r-shiinc-252386,4,19,"2020-05-18 17:08:07"
r-shiinc-252387,4,19,"2020-05-18 17:08:08"
r-shiinc-252388,3,19,"2020-05-18 17:08:08"
r-shiinc-252389,5,19,"2020-05-18 17:08:08"
r-shiinc-252390,3,19,"2020-05-18 17:08:09"
r-shiinc-252391,4,20,"2020-05-18 17:08:10"
r-shiinc-252419,3,16,"2020-05-18 17:37:44"
r-shiinc-252420,3,18,"2020-05-18 17:37:45"
r-shiinc-252421,3,16,"2020-05-18 17:37:45"
r-shiinc-252426,3,2,"2020-05-18 17:55:31"
